1773013988,7452,,,
1773013989,7452,,Max,7972
1773013990,7512,,Min,7452
1773013991,7512,,Avg,7902.276423
1773013992,7824,,,
1773013993,7836,,,
1773013994,7856,,,
1773013995,7856,,,
1773013996,7856,,,
1773013997,7856,,,
1773013998,7856,,,
1773013999,7856,,,
1773014000,7856,,,
1773014001,7856,,,
1773014002,7856,,,
1773014003,7856,,,
1773014004,7856,,,
1773014005,7856,,,
1773014006,7856,,,
1773014007,7856,,,
1773014008,7856,,,
1773014009,7856,,,
1773014010,7856,,,
1773014011,7856,,,
1773014012,7856,,,
1773014013,7856,,,
1773014014,7856,,,
1773014015,7856,,,
1773014016,7856,,,
1773014017,7856,,,
1773014018,7856,,,
1773014019,7856,,,
1773014020,7856,,,
1773014021,7856,,,
1773014022,7856,,,
1773014023,7856,,,
1773014024,7856,,,
1773014025,7856,,,
1773014026,7856,,,
1773014027,7856,,,
1773014028,7856,,,
1773014029,7856,,,
1773014030,7856,,,
1773014031,7856,,,
1773014032,7856,,,
1773014033,7860,,,
1773014034,7860,,,
1773014035,7872,,,
1773014036,7892,,,
1773014038,7892,,,
1773014039,7916,,,
1773014040,7928,,,
1773014041,7932,,,
1773014042,7936,,,
1773014043,7936,,,
1773014044,7936,,,
1773014045,7936,,,
1773014046,7936,,,
1773014047,7940,,,
1773014048,7940,,,
1773014049,7944,,,
1773014050,7944,,,
1773014051,7944,,,
1773014052,7944,,,
1773014053,7944,,,
1773014054,7944,,,
1773014055,7944,,,
1773014056,7944,,,
1773014057,7944,,,
1773014058,7944,,,
1773014059,7944,,,
1773014060,7944,,,
1773014061,7944,,,
1773014062,7944,,,
1773014063,7948,,,
1773014064,7948,,,
1773014065,7948,,,
1773014066,7948,,,
1773014067,7948,,,
1773014068,7948,,,
1773014069,7948,,,
1773014070,7948,,,
1773014071,7948,,,
1773014072,7948,,,
1773014073,7948,,,
1773014074,7948,,,
1773014075,7948,,,
1773014076,7948,,,
1773014077,7948,,,
1773014078,7948,,,
1773014079,7952,,,
1773014080,7952,,,
1773014081,7952,,,
1773014082,7956,,,
1773014083,7956,,,
1773014084,7960,,,
1773014085,7960,,,
1773014086,7960,,,
1773014087,7960,,,
1773014088,7964,,,
1773014089,7964,,,
1773014090,7968,,,
1773014091,7968,,,
1773014092,7972,,,
1773014093,7972,,,
1773014094,7972,,,
1773014095,7972,,,
1773014096,7972,,,
1773014097,7972,,,
1773014098,7972,,,
1773014099,7972,,,
1773014101,7972,,,
1773014102,7972,,,
1773014103,7972,,,
1773014104,7972,,,
1773014105,7972,,,
1773014106,7972,,,
1773014107,7972,,,
1773014108,7972,,,
1773014109,7972,,,
1773014110,7972,,,
1773014111,7972,,,
1773014112,7972,,,
