1773626448,5596,,,
1773626449,8592,,Max,29244
1773626450,8592,,Min,5596
1773626451,11580,,Avg,26729.04065
1773626452,14984,,,
1773626453,15616,,,
1773626454,16308,,,
1773626455,16772,,,
1773626456,17544,,,
1773626457,18208,,,
1773626458,18724,,,
1773626459,19236,,,
1773626460,19944,,,
1773626461,20660,,,
1773626462,21180,,,
1773626463,21692,,,
1773626464,22364,,,
1773626465,23284,,,
1773626466,23788,,,
1773626467,24308,,,
1773626468,24940,,,
1773626469,25728,,,
1773626470,26236,,,
1773626471,26764,,,
1773626472,27028,,,
1773626473,27144,,,
1773626474,27420,,,
1773626475,27532,,,
1773626476,27412,,,
1773626477,27528,,,
1773626478,27640,,,
1773626479,27596,,,
1773626480,27712,,,
1773626481,27608,,,
1773626482,27724,,,
1773626483,27740,,,
1773626484,27740,,,
1773626485,27744,,,
1773626486,27744,,,
1773626487,27748,,,
1773626488,27748,,,
1773626489,27752,,,
1773626490,27752,,,
1773626491,27756,,,
1773626492,27756,,,
1773626493,28560,,,
1773626494,28560,,,
1773626495,28560,,,
1773626496,28560,,,
1773626497,28560,,,
1773626498,28564,,,
1773626499,28568,,,
1773626500,28568,,,
1773626501,28568,,,
1773626502,28568,,,
1773626503,28568,,,
1773626504,28568,,,
1773626505,28568,,,
1773626506,28568,,,
1773626507,28608,,,
1773626508,28608,,,
1773626509,28608,,,
1773626510,28848,,,
1773626511,28848,,,
1773626512,28848,,,
1773626513,28848,,,
1773626514,28848,,,
1773626516,28848,,,
1773626517,28848,,,
1773626518,28848,,,
1773626519,28848,,,
1773626520,28848,,,
1773626521,28856,,,
1773626522,28856,,,
1773626523,28856,,,
1773626524,28856,,,
1773626525,28856,,,
1773626526,28856,,,
1773626527,28856,,,
1773626528,28864,,,
1773626529,28864,,,
1773626530,28872,,,
1773626531,28872,,,
1773626532,28880,,,
1773626533,28880,,,
1773626534,28880,,,
1773626535,28880,,,
1773626536,28976,,,
1773626537,28976,,,
1773626538,28976,,,
1773626539,28976,,,
1773626540,28976,,,
1773626541,28976,,,
1773626542,28980,,,
1773626543,28980,,,
1773626544,29020,,,
1773626545,29020,,,
1773626546,29024,,,
1773626547,29024,,,
1773626548,29024,,,
1773626549,29056,,,
1773626550,29132,,,
1773626551,29132,,,
1773626552,29132,,,
1773626553,29132,,,
1773626554,29132,,,
1773626555,29160,,,
1773626556,29160,,,
1773626557,29200,,,
1773626558,29200,,,
1773626559,29200,,,
1773626560,29200,,,
1773626561,29200,,,
1773626562,29200,,,
1773626563,29200,,,
1773626564,29200,,,
1773626565,29200,,,
1773626566,29200,,,
1773626567,29200,,,
1773626568,29200,,,
1773626569,29200,,,
1773626570,29204,,,
1773626571,29244,,,
