1773006810,7056,,,
1773006811,7096,,Max,7336
1773006812,7096,,Min,7056
1773006813,7188,,Avg,7289.741935
1773006815,7192,,,
1773006816,7200,,,
1773006817,7200,,,
1773006818,7208,,,
1773006819,7208,,,
1773006820,7212,,,
1773006821,7216,,,
1773006822,7216,,,
1773006823,7224,,,
1773006824,7224,,,
1773006825,7228,,,
1773006826,7232,,,
1773006827,7236,,,
1773006828,7248,,,
1773006829,7248,,,
1773006830,7248,,,
1773006831,7248,,,
1773006832,7248,,,
1773006833,7248,,,
1773006834,7260,,,
1773006835,7260,,,
1773006836,7264,,,
1773006837,7264,,,
1773006838,7268,,,
1773006839,7268,,,
1773006840,7268,,,
1773006841,7268,,,
1773006842,7268,,,
1773006843,7268,,,
1773006844,7272,,,
1773006845,7280,,,
1773006846,7280,,,
1773006847,7280,,,
1773006848,7280,,,
1773006849,7280,,,
1773006850,7280,,,
1773006851,7284,,,
1773006852,7284,,,
1773006853,7292,,,
1773006854,7292,,,
1773006855,7292,,,
1773006856,7292,,,
1773006857,7292,,,
1773006858,7292,,,
1773006859,7292,,,
1773006860,7292,,,
1773006861,7296,,,
1773006862,7296,,,
1773006863,7300,,,
1773006864,7300,,,
1773006865,7300,,,
1773006866,7300,,,
1773006867,7300,,,
1773006868,7304,,,
1773006869,7304,,,
1773006870,7304,,,
1773006871,7304,,,
1773006872,7304,,,
1773006873,7304,,,
1773006874,7304,,,
1773006875,7304,,,
1773006876,7304,,,
1773006877,7308,,,
1773006878,7308,,,
1773006879,7308,,,
1773006880,7308,,,
1773006882,7312,,,
1773006883,7316,,,
1773006884,7316,,,
1773006885,7316,,,
1773006886,7316,,,
1773006887,7316,,,
1773006888,7316,,,
1773006889,7316,,,
1773006890,7316,,,
1773006891,7316,,,
1773006892,7316,,,
1773006893,7316,,,
1773006894,7316,,,
1773006895,7316,,,
1773006896,7316,,,
1773006897,7320,,,
1773006898,7324,,,
1773006899,7324,,,
1773006900,7324,,,
1773006901,7324,,,
1773006902,7324,,,
1773006903,7324,,,
1773006904,7324,,,
1773006905,7324,,,
1773006906,7324,,,
1773006907,7324,,,
1773006908,7324,,,
1773006909,7324,,,
1773006910,7324,,,
1773006911,7328,,,
1773006912,7328,,,
1773006913,7332,,,
1773006914,7332,,,
1773006915,7332,,,
1773006916,7332,,,
1773006917,7336,,,
1773006918,7336,,,
1773006919,7336,,,
1773006920,7336,,,
1773006921,7336,,,
1773006922,7336,,,
1773006923,7336,,,
1773006924,7336,,,
1773006925,7336,,,
1773006926,7336,,,
1773006927,7336,,,
1773006928,7336,,,
1773006929,7336,,,
1773006930,7336,,,
1773006931,7336,,,
1773006932,7336,,,
1773006933,7336,,,
1773006934,7336,,,
1773006935,7336,,,
